,Unnamed: 0.1,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,hours_open,main_category
215,426,655,,Broadway Cafe,,OPERATIONAL,,,242.0,restaurant,4.6,,1.0,,42.290723,-83.737117,,"1139 Broadway Street, Ann Arbor",ChIJxRfwuW2uPIgRPhHCjCb34Jc,"[{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: Closed']","Broadway Cafe1139 Broadway Street, Ann Arbor","India Cafe1143 Broadway Street, Ann Arbor",87,,restaurant
216,430,749,MtY6tp-4kO-ZemAA85wVSw,Brookie's Cafe & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/LCRiuOCT1sCL3OK3U63rCQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/brookies-cafe-and-restaurant-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 773-7070,50.0,"['cafes', 'tradamerican']",3.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/LCRiuOCT1sCL3OK3U63rCQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RQH0W7e-qIKNu9QkyHkxow/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rF3dG6KqpxITYKzOFVtv7Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2476669,-83.6412213,REGULAR,"1785 Washtenaw Rd Ypsilanti, MI 48197",,,,"Brookie's Cafe & Restaurant1785 Washtenaw Rd Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,cafes
217,432,351,,Brookside Apartments,,OPERATIONAL,,,,,,,,,42.2940908,-83.7328457,,"1516 Plymouth Rd, Ann Arbor",ChIJc9l_AnGuPIgRWcuuVGPB1KU,,,"Brookside Apartments1516 Plymouth Rd, Ann Arbor","Anna's House - Ann Arbor445 E Eisenhower Pkwy Ste 1 Ann Arbor, MI 48108",86,,
218,434,541,,Brown Bag It and Cocktails,,CLOSED_TEMPORARILY,,,18.0,restaurant,5.0,,,,42.2759396,-83.749874,,"507 South Ashley Street, Ann Arbor",ChIJ3bTYrPCvPIgRyEkOQGcmXf4,,,"Brown Bag It and Cocktails507 South Ashley Street, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,restaurant
219,435,345,,Brown Hill Apartments,,OPERATIONAL,,,,,,,,,42.271486,-83.7488647,,"800 Brown St, Ann Arbor",ChIJVVVF9DCuPIgRiR882Bqi7Bc,,,"Brown Hill Apartments800 Brown St, Ann Arbor","Brown Hill Apartments800 Brown Street, Ann Arbor",96,,
220,436,834,,Brown Jug Restaurant,,OPERATIONAL,,,559.0,bar,4.1,,1.0,,42.2749081,-83.7343106,,"1204 South University Avenue, Ann Arbor",ChIJgxFrSUSuPIgRNMHA3whSTiA,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","Brown Jug Restaurant1204 South University Avenue, Ann Arbor","eat1906 Packard St Ann Arbor, MI 48104",86,,bar
221,437,974,,Bruegger's Bagels,,OPERATIONAL,,,192.0,cafe,3.8,,1.0,,42.2537596,-83.7519872,,"2260 South Main Street, Ann Arbor",ChIJZcIiic-vPIgRn0eCZcGC1o0,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20092:00\u202fPM']","Bruegger's Bagels2260 South Main Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,cafe
222,438,482,,Bruegger's Bagels,,OPERATIONAL,,,155.0,cafe,4.1,,1.0,,42.278881,-83.7402665,,"709 North University Avenue, Ann Arbor",ChIJa8nXlUCuPIgR9Zn63_2TVBo,"[{'close': {'day': 0, 'time': '1200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fPM']","Bruegger's Bagels709 North University Avenue, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,cafe
223,442,841,,BTB Burrito,,OPERATIONAL,,,508.0,restaurant,4.3,,1.0,,42.2747576,-83.7348193,,"1140 South University Avenue, Ann Arbor",ChIJiaNLGkiuPIgRB0zIVjUFjNo,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 5, 'time': '0230'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0230'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 0, 'time': '0230'}, 'open': {'day': 6, 'time': '1500'}}]","['Monday: 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: 3:00\u2009–\u200911:00\u202fPM', 'Wednesday: 3:00\u2009–\u200911:00\u202fPM', 'Thursday: 3:00\u202fPM\u2009–\u20092:30\u202fAM', 'Friday: 3:00\u202fPM\u2009–\u20092:30\u202fAM', 'Saturday: 3:00\u202fPM\u2009–\u20092:30\u202fAM', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']","BTB Burrito1140 South University Avenue, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,restaurant
224,443,23,3T0DimQdBFcaqfDzOvnSBg,Buddy's Pizza - Ann Arbor,https://s3-media4.fl.yelpcdn.com/bphoto/x7VBRAPUsfccenMj0veZyQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/buddys-pizza-ann-arbor-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 792-9130,211.0,"['pizza', 'bars', 'italian']",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/x7VBRAPUsfccenMj0veZyQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/lWkPEt-AcW20k7NgdyE-ug/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Z9g_k9lj5sjUoGnUa22f3A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2407680879754,-83.768447405909,REGULAR,"3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",,,,"Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103","Sava's216 S State St Ann Arbor, MI 48104",86,,pizza
225,444,717,RBjAEnJsd_GhWGXmcB0tDw,Buffalo Wild Wings,https://s3-media2.fl.yelpcdn.com/bphoto/FweH3nmEqn1YSBQEPw42ZA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/buffalo-wild-wings-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 480-7410,122.0,"['chicken_wings', 'tradamerican', 'sportsbars']",2.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/vqUqEZb28U5icbjlCIu2rg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Dr1Ez78bh9HvlogfvZvlOg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Vte5M1YQEPgolsDaxFEA9w/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.226196,-83.61834,REGULAR,"216 James L Hart Pkwy Unit 1 Ypsilanti, MI 48197",,,,"Buffalo Wild Wings216 James L Hart Pkwy Unit 1 Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,chicken_wings
226,445,1145,,Buffalo Wild Wings,,OPERATIONAL,,,2123.0,meal_takeaway,3.8,,2.0,,42.2417062,-83.7361111,,"3150 Boardwalk Drive, Ann Arbor",ChIJBx0W45WvPIgRWLY30zn--ak,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']","Buffalo Wild Wings3150 Boardwalk Drive, Ann Arbor","Buffalo Wild Wings3150 Boardwalk Dr Ann Arbor, MI 48108",88,,meal_takeaway
227,446,506,,Buffalo Wild Wings,,OPERATIONAL,,,1207.0,meal_takeaway,3.7,,2.0,,42.2800508,-83.7405406,,"205 South State Street, Ann Arbor",ChIJ0ddXY0CuPIgRESjalhDyTPk,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']","Buffalo Wild Wings205 South State Street, Ann Arbor","Buffalo Wild Wings205 South State St Ann Arbor, MI 48104",87,,meal_takeaway
228,450,1537,,Bullfrogs and Butterflies,,OPERATIONAL,,,,school,,,,,42.2390619,-83.7048383,,"2905 Marshall Street, Ann Arbor",ChIJF-KxhGyvPIgRjU9uQ7ni6Jc,,,"Bullfrogs and Butterflies2905 Marshall Street, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,school
229,452,207,8DP6HU2O9u7dIaYuqKGIig,Burger 1,https://s3-media3.fl.yelpcdn.com/bphoto/vQgISB35q85rCXDDwB1-Ig/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-1-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 215-6660,59.0,['burgers'],4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/vQgISB35q85rCXDDwB1-Ig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ijIzjsEyIfI63tSuvMPIZA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/gDqViwelYbLAbbB-9UhrlQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.298433,-83.719662,REGULAR,"1771 Plymouth Rd Ann Arbor, MI 48105",,,,"Burger 11771 Plymouth Rd Ann Arbor, MI 48105","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,burgers
230,453,930,vEHFralwUQAMKk-gyifvLw,Burger House,,OPERATIONAL,https://www.yelp.com/biz/burger-house-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 415-4463,1.0,"['burgers', 'fooddeliveryservices']",3.0,[],,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0245', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0245', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0245', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.27805,-83.74169,REGULAR,"605 E William St Ann Arbor, MI 48104",,,,"Burger House605 E William St Ann Arbor, MI 48104","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,burgers
231,454,965,RB66pYV9TEeXFW7l6UOuvQ,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/cW1aq5BB3K25OHyYNSZA-Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-saline?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 944-9601,17.0,"['burgers', 'hotdogs']",2.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/VgOjGQIHZC6ZhC-fkNuHww/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/la5ajm-yR8C13Hqxh1pozg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/AMnNBUTiNtqcBre3Fxzxbg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.1996835727066,-83.7005254,REGULAR,"6190 W Michigan Ave Saline, MI 48176",,,,"Burger King6190 W Michigan Ave Saline, MI 48176","Anna's House - Ann Arbor445 E Eisenhower Pkwy Ste 1 Ann Arbor, MI 48108",86,,burgers
232,455,999,x61suUXHQFfyTl_fClHIaw,Burger King,https://s3-media1.fl.yelpcdn.com/bphoto/40ovUvbxDa1JfX003ZPA9w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-belleville-4?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 484-0710,11.0,"['burgers', 'hotdogs']",2.0,['https://s3-media4.fl.yelpcdn.com/bphoto/GQpaD_lm2mgHXK2aSQjx2A/o.jpg'],$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2144466,-83.5442045,REGULAR,"2170 Rawsonville Rd Belleville, MI 48111",,,,"Burger King2170 Rawsonville Rd Belleville, MI 48111","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,burgers
233,456,773,DeACWbKjdZ64mljpacV8PQ,Burger King,https://s3-media3.fl.yelpcdn.com/bphoto/fp6odp0Vo0f8TV1iUqmdxg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-ann-arbor-4?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 270-6041,23.0,"['burgers', 'hotdogs']",2.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/cYnH2JB51qMenudmCEcQfA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/e23sj6IBXV-bpjRtprV1vQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/KTOR5AHO9fanHvBUhwKQUA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2402411526942,-83.7373245239001,REGULAR,"725 Victors Way Ann Arbor, MI 48108",,,,"Burger King725 Victors Way Ann Arbor, MI 48108","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,burgers
234,457,983,YZHv7UP2updmM_S2tE_EBg,Burger King,,OPERATIONAL,https://www.yelp.com/biz/burger-king-ypsilanti-3?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 484-1140,5.0,['burgers'],3.0,[],$,,42.242874,-83.59613,,"823 E Michigan Ave Ypsilanti, MI 48198",,,,"Burger King823 E Michigan Ave Ypsilanti, MI 48198","Burger King1073 E Michigan Ave Ypsilanti, MI 48198",95,,burgers
235,458,802,yFWewk7LMKq-5aeda9RL7A,Burger King,https://s3-media3.fl.yelpcdn.com/bphoto/dF8YY64Yh9NMvDFtHN2csw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 434-8994,28.0,"['burgers', 'hotdogs']",2.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/gU101qHXmJT7a1-3GsmpjA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/i7Agaj3OAbVxzaDCRdX2uQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mTRr772txr8NbI2MOPm92g/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.2508661,-83.6629773,REGULAR,"4885 Washtenaw Rd Ann Arbor, MI 48108",,,,"Burger King4885 Washtenaw Rd Ann Arbor, MI 48108","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,burgers
236,459,843,XbowpWLHOEHjr1Cw2svguA,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/Ozq6dkk-KWse5uOw5fWW9Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-ann-arbor-3?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 769-1658,25.0,"['hotdogs', 'burgers']",2.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/-N6GgJYTZxn8uigBVshoCQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ztTml68PFIgUiA2VM6fubQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/9DK7H7aZIdbkjYHoEpbKyg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2848654943575,-83.837765090866,REGULAR,"151 S Zeeb Rd Ann Arbor, MI 48103",,,,"Burger King151 S Zeeb Rd Ann Arbor, MI 48103","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,hotdogs
