,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
776,776,776,890,,galveston vfw hall,,OPERATIONAL,,,18.0,restaurant,4.8,,,,29.2990826,-94.7925989,,"1014 24th Street Rear, Galveston",ChIJXQVmCeefP4YRLWuj-KnH5DE,"[{'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1400'}}]","['Monday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']","[{'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1400'}}]","['Monday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']",,,"galveston vfw hall1014 24th Street Rear, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7925989 29.2990826),
777,777,777,891,,Bambú,,OPERATIONAL,,,780.0,restaurant,4.5,,1.0,,29.2976696,-94.7909648,,"1220 23rd Street, Galveston",ChIJn2jZC2ieP4YRfB5JNKK2mHQ,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20092:30\u202fPM']","[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20092:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20092:30\u202fPM']",,,"Bambú1220 23rd Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7909648 29.2976696),
778,778,778,892,,Albatross,,OPERATIONAL,,,165.0,bar,4.5,,1.0,,29.3019922,-94.7903531,,"815 21st Street, Galveston",ChIJtfEc52meP4YRIiNfoOciqyY,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']",,,"Albatross815 21st Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7903531 29.3019922),
779,779,779,893,,The alibi bar,,OPERATIONAL,,,58.0,bar,4.6,,,,29.3032532,-94.7940873,,"2325 Church Street, Galveston",ChIJHfq_QS2fP4YRXyoZX-c5VMQ,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM']",,,"The alibi bar2325 Church Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7940873 29.3032532),
780,780,780,894,,Galveston County Attorney,,OPERATIONAL,,,2.0,lawyer,2.5,,,,29.303383,-94.7894685,,"722 21st Street, Galveston",ChIJnVRFAEKeP4YRb4ZIyLD97DY,,,,,,,"Galveston County Attorney722 21st Street, Galveston","Galveston County Auditor722 21st Street # 4, Galveston",90,POINT (-94.7894685 29.303383),
781,781,781,895,,Galveston County Office,,OPERATIONAL,,,,local_government_office,,,,,29.3022004,-94.7885029,,"722 21st Street # 1, Galveston",ChIJnVRFAEKeP4YRcUnC8dEHdHo,,,,,,,"Galveston County Office722 21st Street # 1, Galveston","Galveston County Auditor722 21st Street # 4, Galveston",88,POINT (-94.7885029 29.3022004),
782,782,782,896,,O'Connell College Preparatory School,,OPERATIONAL,,,5.0,school,4.2,,,,29.2971155,-94.790227,,"1320 23rd Street Rear, Galveston",ChIJ3XPp72eeP4YRXHcDb4XElPM,,,,,,,"O'Connell College Preparatory School1320 23rd Street Rear, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.790227 29.2971155),
783,783,783,897,,Galveston Community Services,,OPERATIONAL,,,,local_government_office,,,,,29.303383,-94.7894685,,"722 21st Street, Galveston",ChIJnVRFAEKeP4YRJXp0qk3XCxk,,,,,,,"Galveston Community Services722 21st Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7894685 29.303383),
784,784,784,898,,Galveston County Auditor,,OPERATIONAL,,,,local_government_office,,,,,29.303383,-94.7894685,,"722 21st Street # 4, Galveston",ChIJnVRFAEKeP4YRzy6LBVqh8cg,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,,"Galveston County Auditor722 21st Street # 4, Galveston","Galveston County Attorney722 21st Street, Galveston",90,POINT (-94.7894685 29.303383),
785,785,785,899,,EZPAWN,,OPERATIONAL,,,243.0,finance,4.5,,2.0,,29.2989384,-94.7945807,,"2501 Broadway Avenue J, Galveston",ChIJgZbhyGieP4YRKCAXctMY8_E,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20095:00\u202fPM']","[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20095:00\u202fPM']",,,"EZPAWN2501 Broadway Avenue J, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7945807 29.2989384),
786,786,786,900,,"Dr. Kenneth S. Gluski, DDS - Family Dentistry and Orthodontics",,OPERATIONAL,,,39.0,dentist,4.9,,,,29.2985885,-94.7943151,,"1025 25th Street, Galveston",ChIJyWmxuWieP4YRSxpJRjPRrmI,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",,,"Dr. Kenneth S. Gluski, DDS - Family Dentistry and Orthodontics1025 25th Street, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.7943151 29.2985885),
787,787,787,901,,BROADWAY CITGO,,OPERATIONAL,,,78.0,gas_station,3.7,,,,29.2999225,-94.7916031,,"2227 Broadway Avenue J, Galveston",ChIJA0nnTmieP4YRFl0NwS5LpRw,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200911:00\u202fPM']","[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200911:00\u202fPM']",,,"BROADWAY CITGO2227 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7916031 29.2999225),
788,788,788,902,,Texaco Galveston,,OPERATIONAL,,,15.0,gas_station,3.8,,,,29.301321,-94.7883262,,"1928 Broadway Avenue J, Galveston",ChIJN2GOQ0KeP4YRVdXcKRVGP8U,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']","[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']",,,"Texaco Galveston1928 Broadway Avenue J, Galveston","Chevron Galveston3902 Broadway Avenue J, Galveston",87,POINT (-94.7883262 29.301321),
789,789,789,903,,J P Food Store,,OPERATIONAL,,,7.0,supermarket,4.6,,,,29.3014111,-94.7882748,,"1928 Broadway Avenue J, Galveston",ChIJN2GOQ0KeP4YR-bLg_NoH7Kw,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0630'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200911:00\u202fPM']","[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0630'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200911:00\u202fPM']",,,"J P Food Store1928 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7882748 29.3014111),
790,790,790,904,,1859 St. Joseph's Church,,OPERATIONAL,,,26.0,tourist_attraction,4.5,,,,29.2996052,-94.790738,,"2202 Avenue K, Galveston",ChIJqXgHOmieP4YRBUStY9ojFlY,,,,,,,"1859 St. Joseph's Church2202 Avenue K, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.790738 29.2996052),
791,791,791,905,,1859 Ashton Villa,,OPERATIONAL,,,215.0,tourist_attraction,4.6,,,,29.3001881,-94.7928797,,"2328 Broadway Avenue J, Galveston",ChIJ3_3w_WieP4YRmKqs1qjC1wA,,,,,,,"1859 Ashton Villa2328 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7928797 29.3001881),
