order,Name,Address,Coordinates,lats,longs,euc_diff
603,Island Body Works @ Atmosphere,"1221 23rd Street, Galveston",POINT (-94.7913694 29.2975132),29.2975132,-94.7913694,0.04752905314162612
604,Footy Rooty Galveston,"2417 Market Street, Galveston",POINT (-94.79555889999999 29.304727),29.304727,-94.79555889999999,0.039249778010992824
605,Wellness Spa Massage Galveston,"2417 Market Street, Galveston",POINT (-94.79555889999999 29.304727),29.304727,-94.79555889999999,0.039249778010992824
606,Refresh Medispa,"2424 Mechanic Street, Galveston",POINT (-94.7961083 29.305864),29.305864,-94.7961083,0.037989283463476714
607,Serenity Dermatology,"1917 Broadway Avenue J, Galveston",POINT (-94.7879086 29.300783),29.300783,-94.7879086,0.046148816521311656
608,Amy Lane,"2029 The Strand, Galveston",POINT (-94.7919144 29.3076743),29.3076743,-94.7919144,0.03817886895356886
609,Luna Lea Day Spa,"1802 Broadway Avenue J Suite 226, Galveston",POINT (-94.7866785 29.3019038),29.3019038,-94.7866785,0.04580299983152872
610,Island Drip Spa,"2002 Avenue B Suite 102, Galveston",POINT (-94.7913787 29.308193),29.308193,-94.7913787,0.037993723993168145
611,Q's Massage,"500 Seawall Boulevard Suite 200, Galveston",POINT (-94.77218529999999 29.3060574),29.3060574,-94.77218529999999,0.05187732668031106
612,Galveston Visitor Center,"Chamber of Commerce, 2228 Mechanic Street, First Floor Lobby Inside the, Galveston",POINT (-94.79389719999999 29.3064903),29.3064903,-94.79389719999999,0.03831640833796689
613,"AB Sea Sales and Rentals, Inc.","10811 Termini-San Luis Pass Road, Galveston",POINT (-94.87158040000001 29.2421779),29.2421779,-94.87158040000001,0.1161800008793287
614,Sand 'N Sea | Galveston Vacation Rentals,"13706 Farm to Market Road 3005, Galveston",POINT (-94.93753509999999 29.20846969999999),29.20846969999999,-94.93753509999999,0.18358207692719702
615,Galveston Island Tours LLC,"502 20th Street, Galveston",POINT (-94.78966009999999 29.3052893),29.3052893,-94.78966009999999,0.04136783263889052
616,GalvestonCruises.com,"523 24th Street, Galveston",POINT (-94.7945907 29.3035899),29.3035899,-94.7945907,0.04067264808790706
617,Texas Coastal Realty,"801 East Beach Drive, Galveston",POINT (-94.75466589999999 29.3158765),29.3158765,-94.75466589999999,0.06124645478047887
618,Wolverton & Associates Realty,"16602 Termini-San Luis Pass Road, Galveston",POINT (-94.97295919999999 29.18322819999999),29.18322819999999,-94.97295919999999,0.22646148428323934
619,"Travel Counselors, Inc.","2528 Avenue H, Galveston",POINT (-94.7959297 29.3013921),29.3013921,-94.7959297,0.04222261104421465
620,Historic Harbor Tours and Dolphin Watch,"Pier 22 Suite #8, Galveston",POINT (-94.79316480000001 29.30905160000001),29.30905160000001,-94.79316480000001,0.03636932430337776
621,Galveston Home Buyers,"1810 19th Street #1, Galveston",POINT (-94.78475600000002 29.293992),29.293992,-94.78475600000002,0.0536166644125625
622,A Bygone Era Historic Vacation Rental,"1903 Avenue L, Galveston",POINT (-94.78693679999999 29.299207),29.299207,-94.78693679999999,0.047998880482207
623,"Galveston top realtor, Lynn Beardslee-JPAR Sears Group","6025 Heards Lane, Galveston",POINT (-94.8322185 29.2786722),29.2786722,-94.8322185,0.06601289628279627
624,Galveston Real Estate Natalie Clarke,"3433 Cove View Boulevard, Galveston",POINT (-94.86967349999999 29.2458381),29.2458381,-94.86967349999999,0.1120642939033451
625,The Castle Galveston,"2111 26th Street, Galveston",POINT (-94.7922995 29.2890845),29.2890845,-94.7922995,0.05503306174185243
626,Era Helicopters LLC,"13803 Stewart Road, Galveston",POINT (-94.9385935 29.21106589999999),29.21106589999999,-94.9385935,0.182457897682274
627,Galveston Beach Condos,"9520 Seawall Boulevard, Galveston",POINT (-94.8597841 29.2487872),29.2487872,-94.8597841,0.10456314693111844
628,Artist Boat,"13330 Settegast Road, Galveston",POINT (-94.93227879999999 29.2226456),29.2226456,-94.93227879999999,0.16981680289144743
629,"Heritage Coastal Vacation Rentals, LLC","13655 Farm to Market Road 3005 b, Galveston",POINT (-94.936103 29.2079217),29.2079217,-94.936103,0.18299232326237563
630,Seaside Properties,"3827 Las Palmas Street, Galveston",POINT (-94.9477275 29.2045778),29.2045778,-94.9477275,0.19350036702125628
631,Docs Quarters at the Seawall,"7000 Seawall Boulevard #534, Galveston",POINT (-94.8351132 29.2620681),29.2620681,-94.8351132,0.08269057981269155
632,Absolute Paradise Luxury Vacation Rental Condo,"7000 Seawall Boulevard #1031, Galveston",POINT (-94.8350469 29.261954),29.261954,-94.8350469,0.08277984965725117
633,Chill At The Shores LLC.,"6300 Seawall Boulevard #9115, Galveston",POINT (-94.82992349999999 29.2651944),29.2651944,-94.82992349999999,0.0782655863617947
634,TurnKey Vacation Rentals - Galveston,"6341 Stewart Road #181, Galveston",POINT (-94.8347187 29.273798),29.273798,-94.8347187,0.07144216013767117
635,Galveston Condos by A B Sea Rentals,Galveston,POINT (-94.83300630000001 29.2785253),29.2785253,-94.83300630000001,0.06641427990169349
636,Victory Vacations,"6025 Heards Lane #1w, Galveston",POINT (-94.8324016 29.2787234),29.2787234,-94.8324016,0.06602501317030962
637,GALVESTON BEACH RENTALS,"1102 39th Street, Galveston",POINT (-94.8097885 29.2941877),29.2941877,-94.8097885,0.04683335678185249
638,Ave. P Cottage - Vacation Rental,"3600 Bernardo De Galvez Avenue, Galveston",POINT (-94.8043883 29.2884419),29.2884419,-94.8043883,0.052929344744896155
639,3BeachHouses,"17407 Termini-San Luis Pass Road, Galveston",POINT (-94.9838106 29.1760274),29.1760274,-94.9838106,0.2392744922042998
640,Lil House by the Sea,"2114 27th Street, Galveston",POINT (-94.79302919999999 29.2887653),29.2887653,-94.79302919999999,0.055098463622462
641,Cruises From Galveston,"2727 Broadway Avenue J, Galveston",POINT (-94.79753780000001 29.298273),29.298273,-94.79753780000001,0.044669132468678804
642,Carnival Cruises Port,"2502 Harborside Drive, Galveston",POINT (-94.7976018 29.3080066),29.3080066,-94.7976018,0.03544491746780705
643,Watermelon Hut,"1806 19th Street, Galveston",POINT (-94.7847898 29.2939975),29.2939975,-94.7847898,0.053595608817644774
644,Discover Galveston Texas,"2228 Mechanic Street #204, Galveston",POINT (-94.7938892 29.306502),29.306502,-94.7938892,0.03830933765804023
645,"Taste of the Strand Food Tours, Galveston","102 20th Street, Galveston",POINT (-94.7908946 29.3086567),29.3086567,-94.7908946,0.03784258246200391
646,Reel Men Fishing Charters,"715 N Holiday Dr Dock B, Slip 24, Galveston",POINT (-94.7753074 29.3171983),29.3171983,-94.7753074,0.042507129446564255
647,Great Escapes by Jason,"215 Market Street F309, Galveston",POINT (-94.77041249999999 29.3113519),29.3113519,-94.77041249999999,0.04988150193149537
648,Galveston Luxury Vacation Rentals/ SeaGlass,"7 Grand Beach Blvd, Galveston",POINT (-94.76233309999999 29.3098134),29.3098134,-94.76233309999999,0.05740293365001097
649,Spectacular in Sea Isle!,"21922 Matagorda Drive, Galveston",POINT (-95.0504656 29.1430209),29.1430209,-95.0504656,0.31109153296739417
650,Galveston Beach House Rentals,"330 61st Street #215, Galveston",POINT (-94.8319447 29.2779663),29.2779663,-94.8319447,0.0665913451899034
651,Seawall Cabana,"1808 31st Street, Galveston",POINT (-94.7984417 29.2903705),29.2903705,-94.7984417,0.0520642004715487
652,Angler Charters,"715 North Holiday Drive, Galveston",POINT (-94.77564799999999 29.317741),29.317741,-94.77564799999999,0.04192173445554925
653,galveston vacation rental by owner,"1401 East Beach Drive, Galveston",POINT (-94.751745 29.3182857),29.3182857,-94.751745,0.06301266696320937
654,Katie's Seafood Market,"1902 Wharf Road, Galveston",POINT (-94.79080150000001 29.3101835),29.3101835,-94.79080150000001,0.03659567796463675
655,Historic Home Rentals,"1409 Market Street, Galveston",POINT (-94.78388679999999 29.3077836),29.3077836,-94.78388679999999,0.04258443664908859
656,Baywatch Dolphin Tours,"2100 Harborside Drive, Galveston",POINT (-94.7927881 29.3092853),29.3092853,-94.7927881,0.03634633818794524
657,"Hattie's Place, Too","37th Street Near, R, Galveston",POINT (-94.8037264 29.28255570000001),29.28255570000001,-94.8037264,0.05885259950255577
658,Galveston Luxury Vacation Rentals/ Call of The Sea,"24519 Termini-San Luis Pass Road, Galveston",POINT (-95.078434 29.115363),29.115363,-95.078434,0.3502847496847565
659,Galveston,Galveston,POINT (-94.7976958 29.3013479),29.3013479,-94.7976958,0.04168756588008683
660,Texas A&M University at Galveston,"200 Seawolf Parkway, Galveston",POINT (-94.8182868 29.3154967),29.3154967,-94.8182868,0.026675831846316174
661,Tiger Tanks Offshore Rental,"1300 Coastwide Road, Galveston",POINT (-94.787048 29.324723),29.324723,-94.787048,0.028568517617192857
662,T & T Offshore,"2915 Todd Road, Galveston",POINT (-94.8026897 29.3127289),29.3127289,-94.8026897,0.029349072650922976
663,Seawolf Park,"100 Seawolf Park Boulevard, Galveston",POINT (-94.7791724 29.3349069),29.3349069,-94.7791724,0.03193267357098539
664,University Apartments,"602 Seawolf Parkway, Galveston",POINT (-94.81410950000001 29.3179901),29.3179901,-94.81410950000001,0.023304140190748886
665,Galveston County Apartment Association,"Building E, 6511 Stewart Road, Suite 5, Galveston",POINT (-94.8147491 29.3171027),29.3171027,-94.8147491,0.024284613656940995
666,Shell Pelican Island Heliport,Galveston,POINT (-94.7868622 29.3227361),29.3227361,-94.7868622,0.02989323950747453
667,B J Services Completions,"1300 Coast Wide Dr, Galveston",POINT (-94.7841874 29.3233364),29.3233364,-94.7841874,0.031712923660949945
668,Tetra Technologies Inc,"Bradner, Galveston",POINT (-94.8070044 29.3183715),29.3183715,-94.8070044,0.022914489389021922
669,Buccaneer Marine,"2001 Seawolf Park Boulevard, Galveston",POINT (-94.79799129999999 29.3232355),29.3232355,-94.79799129999999,0.021748050468363322
670,Baker Hughes,"1300 Coastwide Road, Galveston",POINT (-94.78708449999999 29.3246388),29.3246388,-94.78708449999999,0.02858669525596463
671,Martin Mysteries Oil Services,"1300 Coastwide Road, Galveston",POINT (-94.78708449999999 29.3246388),29.3246388,-94.78708449999999,0.02858669525596463
672,M-I Swaco,"1300 Coastwide Road, Galveston",POINT (-94.78704839999999 29.324723),29.324723,-94.78704839999999,0.028568189041475636
673,Coastal Gulf & International Inc,"3801 G T I Blvd, Galveston",POINT (-94.8106965 29.31621749999999),29.31621749999999,-94.8106965,0.024798577338094967
674,Gulf Copper Dry Dock & Rig Repair,"2920 Todd Road, Galveston",POINT (-94.7974887 29.3167494),29.3167494,-94.7974887,0.02754148901055102
675,GC Energy Services,"2920 Todd Road, Galveston",POINT (-94.797432 29.3166955),29.3166955,-94.797432,0.027615807750902808
676,Albatross Hall,Galveston,POINT (-94.8148709 29.31710099999999),29.31710099999999,-94.8148709,0.024307816414050314
677,"Enjet, LLC","3801 Gti Boulevard, Galveston",POINT (-94.8154572 29.3170036),29.3170036,-94.8154572,0.02451507694629635
678,AET Offshore Services Inc.,"1301 Pelican Island Block #2, Galveston",POINT (-94.78703139999999 29.32082669999999),29.32082669999999,-94.78703139999999,0.03096903331242073
679,Oceans Hall,"3005 Seawolf Park Boulevard B, Galveston",POINT (-94.8185523 29.3167923),29.3167923,-94.8185523,0.025521591015566957
680,Kongsberg Maritime,"2929 Todd Road, Galveston",POINT (-94.80186839999999 29.31307959999999),29.31307959999999,-94.80186839999999,0.02924345859440963
681,Seibel Student Services Center,"3030 Texas Clipper Road, Galveston",POINT (-94.8176582 29.3161553),29.3161553,-94.8176582,0.025865911939679718
682,American Bureau of Shipping,"2920 Todd Road, Galveston",POINT (-94.7974887 29.3167492),29.3167492,-94.7974887,0.02754166522497459
683,UFCU ATM,"200 Seawolf Parkway, Galveston",POINT (-94.8174777 29.315235),29.315235,-94.8174777,0.02670400531454873
684,Department of Ocean Engineering,"Powell Marine Engineering Complex, 3031 Seawolf Park Boulevard, Galveston",POINT (-94.8197345 29.3140379),29.3140379,-94.8197345,0.028509274726341467
685,G & H Towing,"200 Pennzoil Road, Galveston",POINT (-94.78598679999999 29.3214927),29.3214927,-94.78598679999999,0.03134943551357518
686,Jack K Williams Library,"200 Seawolf Parkway, Galveston",POINT (-94.81748999999999 29.31527),29.31527,-94.81748999999999,0.026673430982454966
687,Galveston Inlet Inner Range Rear Light,Galveston,POINT (-94.7982641 29.3407655),29.3407655,-94.7982641,0.012253817295909393
688,JJ'S AUTOMOTIVE REPAIR,"1996 Seawolf Parkway, Galveston",POINT (-94.79783959999999 29.32269089999999),29.32269089999999,-94.79783959999999,0.022281449412765855
689,Newman Center,"4544-0000-0001, Seawolf Park Boulevard #000, Galveston",POINT (-94.81517 29.3184414),29.3184414,-94.81517,0.023048899860268594
690,Maritime Hall,"Pelican Island Causeway, Galveston",POINT (-94.81814659999999 29.3200089),29.3200089,-94.81814659999999,0.022349706957229893
691,Pelican Island Groceries,"602 Seawolf Parkway, Galveston",POINT (-94.81540299999999 29.3184219),29.3184219,-94.81540299999999,0.023116139359863303
692,Pelican Cut,"Bay, Galveston",POINT (-94.8195226 29.3482653),29.3482653,-94.8195226,0.011562484136773618
693,TAMMAH Circle of Honor,"Unnamed Road, Galveston",POINT (-94.8178173 29.3194597),29.3194597,-94.8178173,0.022758890309892203
694,Atlantic Hall,"Gti Boulevard, Galveston",POINT (-94.8161648 29.3182079),29.3182079,-94.8161648,0.023496783912665492
695,Pelican Shores Apartments,"Polaris Hall, 1014 Texas Clipper Road, Galveston",POINT (-94.81516189999999 29.31691670000001),29.31691670000001,-94.81516189999999,0.024542582571974714
696,Pelican Island Storage Terminal,"Bay, Galveston",POINT (-94.8110074 29.3154706),29.3154706,-94.8110074,0.025549554020154
697,Pacific Hall,Galveston,POINT (-94.8168704 29.3175655),29.3175655,-94.8168704,0.02429578106163989
698,Rapplitemedia,"Mariner Hall/Academic Enhancement, 1001 Texas Clipper Road, Galveston",POINT (-94.814836 29.3165127),29.3165127,-94.814836,0.024880734299533254
699,Halliburton,"1800 Seawolf Park Boulevard, Galveston",POINT (-94.7947171 29.3167427),29.3167427,-94.7947171,0.02896118129379728
700,Martin Midstream,"1300 Coastwide Road, Galveston",POINT (-94.78532140000002 29.3236537),29.3236537,-94.78532140000002,0.03059681725869323
701,Gulf Copper,"Todd Road, Galveston",POINT (-94.8006421 29.3145396),29.3145396,-94.8006421,0.028256862087528773
702,Tetra Technologies Galveston Plant,"2 Bradner, Galveston",POINT (-94.80618899999999 29.3140432),29.3140432,-94.80618899999999,0.027316989058581383
703,TAMUG Campus Recreation Center,"3018 Texas Clipper Road, Galveston",POINT (-94.8169574 29.3164593),29.3164593,-94.8169574,0.02538705564040027
704,Martin Marine Training Facility,"200 Pennzoil Road, Galveston",POINT (-94.7873719 29.32028949999999),29.32028949999999,-94.7873719,0.031067406105384145
705,Southwest Shipyard,"1002 Texas Clipper Road, Galveston",POINT (-94.8137084 29.3133181),29.3133181,-94.8137084,0.02788075956747179
706,"Laredo Construction, Inc.","77554, 2903 Todd Road, Galveston",POINT (-94.8047069 29.3133247),29.3133247,-94.8047069,0.028293356987175958
707,Kongsberg,"2929 Todd Road, Galveston",POINT (-94.80111819999999 29.3134753),29.3134753,-94.80111819999999,0.029099222601595805
708,Mary Moody Northen Student Center,Galveston,POINT (-94.81792999999999 29.3159983),29.3159983,-94.81792999999999,0.026092773794141436
709,Texas A&M Galveston Bookstore,Galveston,POINT (-94.81855680000001 29.31612489999999),29.31612489999999,-94.81855680000001,0.026157262822516587
710,Rebirth,"200 Seawolf Pkwy C, 0 TAMUG Mailroom BLDG #3035, Galveston",POINT (-94.8174777 29.315235),29.315235,-94.8174777,0.02670400531454873
711,Texas A&M Maritime Academy,"200 Seawolf Parkway, Galveston",POINT (-94.8174777 29.315235),29.315235,-94.8174777,0.02670400531454873
712,Ferry Road Food Mart,"502 Ferry Road, Galveston",POINT (-94.76934539999999 29.3190383),29.3190383,-94.76934539999999,0.046668618237535486
713,Porch Cafe,"1625 East Beach Drive #2A, Galveston",POINT (-94.75019160000001 29.3195806),29.3195806,-94.75019160000001,0.06401881269017896
714,Apffel Park Restaurant,"1923 Boddeker Road, Galveston",POINT (-94.73486059999999 29.3291351),29.3291351,-94.73486059999999,0.07658189018490194
715,Vegan Gxng,"300 Ferry Road, Galveston",POINT (-94.76938100000001 29.3186092),29.3186092,-94.76938100000001,0.046840951969548156
716,Scottish Inns,"928 Ferry Road, Galveston",POINT (-94.77181 29.3260126),29.3260126,-94.77181,0.041511324180051865
717,Best Western Plus Seawall Inn & Suites By The Beach,"102 Seawall Boulevard, Galveston",POINT (-94.7679046 29.3111696),29.3111696,-94.7679046,0.05202355539988946
718,SeaBatical Galveston,"415 East Beach Drive #207, Galveston",POINT (-94.7565635 29.3147262),29.3147262,-94.7565635,0.060016056067055595
719,Red Carpet Inn,"928 Ferry Road, Galveston",POINT (-94.771716 29.325894),29.325894,-94.771716,0.041641904547438734
720,Ferry Road Apartments,"810 Ferry Road, Galveston",POINT (-94.77115889999999 29.3236586),29.3236586,-94.77115889999999,0.04301384277412293
721,Galveston Yacht Marina,"715 North Holiday Drive, Galveston",POINT (-94.7745242 29.3182961),29.3182961,-94.7745242,0.042562090212411974
