yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
,MOD Coffeehouse,,OPERATIONAL,,,1811,cafe,4.7,,2.0,,29.305025,-94.7921056,,"2126 Postoffice St, Galveston",ChIJf8cSTGqeP4YRj7Z4dVpVaPY,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']","[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']",,,"MOD Coffeehouse2126 Postoffice St, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7921056 29.305025),
,Monarch Restaurant,,OPERATIONAL,,,5,restaurant,3.2,,,,29.2925893,-94.7863581,,"2024 Seawall Boulevard, Galveston",ChIJNyVWs3efP4YREfoB9QKapew,,,,,,,"Monarch Restaurant2024 Seawall Boulevard, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7863581 29.2925893),
,Moody Gardens Resturaunt,,OPERATIONAL,,,2,restaurant,3,,,,29.2757299,-94.8520363,,"1 Hope Boulevard, Galveston",ChIJH0iWukKdP4YRZGwM6-8pRiY,,,,,,,"Moody Gardens Resturaunt1 Hope Boulevard, Galveston","Moody Gardens1 Hope Boulevard, Galveston",88,POINT (-94.8520363 29.2757299),
,Mosquito Cafe,,OPERATIONAL,,,2625,restaurant,4.4,,2.0,,29.3057145,-94.7825488,,"628 14th Street, Galveston",ChIJvSk9-kaeP4YR_jha9BsfKcw,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']","[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']",,,"Mosquito Cafe628 14th Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7825488 29.3057145),
,Mr Taco & Limon Paradise,,OPERATIONAL,,,129,restaurant,4.1,,,,29.2777842,-94.8072763,,"4112 Seawall Boulevard, Galveston",ChIJW33HuYOeP4YRlVh3QXPbhKM,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '2300'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 11:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: 12:00\u2009–\u20099:00\u202fPM', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '2300'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]","['Monday: 11:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: 12:00\u2009–\u20099:00\u202fPM', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']",,,"Mr Taco & Limon Paradise4112 Seawall Boulevard, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.8072763 29.2777842),
,Mr. C's Dugout @Galveston College,,OPERATIONAL,,,2,restaurant,3,,,,29.284711,-94.807822,,"Student Center, 4015 Avenue Q, Galveston",ChIJD7r3shqfP4YR7TnLtA6c_j0,"[{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","[{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,,"Mr. C's Dugout @Galveston CollegeStudent Center, 4015 Avenue Q, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.807822 29.284711),
,Mr. Taco,,OPERATIONAL,,,,restaurant,,,,,29.308418,-94.7909307,,"120 20th Street, Galveston",ChIJIambMbWfP4YRPd2i3tlr4qE,,,,,,,"Mr. Taco120 20th Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7909307 29.308418),
,Nate's Westend Seafood & Steaks,,OPERATIONAL,,,1470,restaurant,4,,2.0,,29.1752194,-94.9850694,,"17515 Termini-San Luis Pass Road, Galveston",ChIJA9Xdj3qGP4YRsXeFmgLhMJc,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"Nate's Westend Seafood & Steaks17515 Termini-San Luis Pass Road, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.9850694 29.1752194),
,Natsu Sushi,,OPERATIONAL,,,5,meal_takeaway,5,,,,29.2949746,-94.8099681,,"3825 Broadway Avenue J, Galveston",ChIJi2gaIjOfP4YRoz5tkmR2lR8,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: Closed', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']","[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: Closed', 'Tuesday: 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 5:00\u2009–\u200911:00\u202fPM', 'Friday: 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 5:00\u2009–\u200911:00\u202fPM']",,,"Natsu Sushi3825 Broadway Avenue J, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.8099681 29.2949746),
BjgzRIn76DG2r1MVIrOr2A,Navarro Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/H_PI8hR0m4tD0X67OxCLhg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/navarro-bakery-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(409) 765-1771,11,restaurant,3,"['https://s3-media2.fl.yelpcdn.com/bphoto/H_PI8hR0m4tD0X67OxCLhg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MFvd2krcvDY3Z7u10llcvA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/k0vikS5Bo81y5i7WwhGfLg/o.jpg']",$,,29.29511,-94.8093899,,"5002 Seawall Blvd Galveston, TX 77551",,,,,,,,"Navarro Bakery5002 Seawall Blvd Galveston, TX 77551","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8093899 29.29511),
,Nick's,,OPERATIONAL,,,4,restaurant,3.5,,,,29.2894221,-94.8085269,,"1613 39th Street, Galveston",ChIJI3r2GH-eP4YRXlEBEwRte6o,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"Nick's1613 39th Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.8085269 29.2894221),
,Nick's Kitchen and Beach Bar,,OPERATIONAL,,,3609,restaurant,4.2,,2.0,,29.2797917,-94.8040028,,"3802 Seawall Boulevard, Galveston",ChIJ3xQHHYSeP4YRWx68YDlRIEk,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"Nick's Kitchen and Beach Bar3802 Seawall Boulevard, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8040028 29.2797917),
,Nopalera,,OPERATIONAL,,,536,restaurant,4.3,,1.0,,29.2916698,-94.8230533,,"5001 Broadway Avenue J, Galveston",ChIJ3ZXMZ86dP4YR5jzvtet2EOM,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: Closed', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fPM']","[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: Closed', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fPM']",,,"Nopalera5001 Broadway Avenue J, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.8230533 29.2916698),
,Number 13 Prime Steak and Seafood,,OPERATIONAL,,,1058,bar,4.5,,,,29.2850878,-94.8575356,,"7809 Broadway Street, Galveston",ChIJBcmTIQKdP4YRLzi_0xA-hy0,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']","[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",,,"Number 13 Prime Steak and Seafood7809 Broadway Street, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8575356 29.2850878),
,O'Connell College Preparatory School,,OPERATIONAL,,,5,school,4.2,,,,29.2971155,-94.790227,,"1320 23rd Street Rear, Galveston",ChIJ3XPp72eeP4YRXHcDb4XElPM,,,,,,,"O'Connell College Preparatory School1320 23rd Street Rear, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.790227 29.2971155),
AIFaqyrORYk5HitNwNy5xQ,Old City Cemetery,https://s3-media3.fl.yelpcdn.com/bphoto/L5TS7ncFdUG4VBFoGhg4Fg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/old-city-cemetery-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,7,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/L5TS7ncFdUG4VBFoGhg4Fg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/jzhWRxGS_RRzY13ambKEDw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/R5I47LK50daEORbKm61FVQ/o.jpg']",,,29.29401864,-94.8130095,,"Broadway Between 40th and 43rd St Galveston, TX 77550",,,,,,,,"Old City CemeteryBroadway Between 40th and 43rd St Galveston, TX 77550","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8130095005035 29.2940186361201),
,Old Galveston Club,,OPERATIONAL,,,22,bar,4.6,,,,29.3054731,-94.7912024,,"418 21st Street, Galveston",ChIJqX3_VtOfP4YRzxyqfCx4mzg,,,,,,,"Old Galveston Club418 21st Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7912024 29.3054731),
